Token<Keyword : "namespace", Line: 12, Char: 0>
Token<Identifier : "phi", Line: 375, Char: 0>
Token<Symbol : "\", Line: 375, Char: 309815376>
Token<Symbol : ")", Line: 375, Char: 309815376>
Token<Symbol : ";", Line: 375, Char: 309815376>
Token<Keyword : "infer", Line: 377, Char: 0>
Token<Identifier : "free_in", Line: 377, Char: 0>
Token<Symbol : "(", Line: 377, Char: 309815376>
Token<Symbol : "\", Line: 377, Char: 309815376>
Token<Symbol : "$", Line: 377, Char: 309815376>
Token<Identifier : "x", Line: 377, Char: 0>
Token<Symbol : "\", Line: 377, Char: 309815376>
Token<Symbol : ",", Line: 377, Char: 309815376>
Token<Symbol : "\", Line: 377, Char: 309815376>
Token<Identifier : "not", Line: 377, Char: 0>
Token<Symbol : "$", Line: 377, Char: 309815376>
Token<Identifier : "phi", Line: 377, Char: 0>
Token<Symbol : "\", Line: 377, Char: 309815376>
Token<Symbol : ")", Line: 377, Char: 309815376>
Token<Symbol : ";", Line: 377, Char: 309815376>
Token<Symbol : "}", Line: 378, Char: 309815376>
Token<Keyword : "axiom", Line: 380, Char: 0>
Token<Identifier : "bound_implication_1", Line: 381, Char: 0>
Token<Symbol : "(", Line: 381, Char: 309815376>
Token<Identifier : "x", Line: 381, Char: 0>
Token<Symbol : ",", Line: 381, Char: 309815376>
Token<Identifier : "phi", Line: 381, Char: 0>
Token<Symbol : ",", Line: 381, Char: 309815376>
Token<Identifier : "psi", Line: 381, Char: 0>
Token<Symbol : ")", Line: 381, Char: 309815376>
Token<Symbol : "{", Line: 382, Char: 309815376>
Token<Keyword : "assume", Line: 383, Char: 0>
Token<Identifier : "is_variable", Line: 383, Char: 0>
Token<Symbol : "(", Line: 383, Char: 309815376>
Token<Symbol : "\", Line: 383, Char: 309815376>
Token<Symbol : "$", Line: 383, Char: 309815376>
Token<Identifier : "x", Line: 383, Char: 0>
Token<Symbol : "\", Line: 383, Char: 309815376>
Token<Symbol : ")", Line: 383, Char: 309815376>
Token<Symbol : ";", Line: 383, Char: 309815376>
Token<Keyword : "assume", Line: 384, Char: 0>
Token<Identifier : "is_formula", Line: 384, Char: 0>
Token<Symbol : "(", Line: 384, Char: 309815376>
Token<Symbol : "\", Line: 384, Char: 309815376>
Token<Symbol : "$", Line: 384, Char: 309815376>
Token<Identifier : "phi", Line: 384, Char: 0>
Token<Symbol : "\", Line: 384, Char: 309815376>
Token<Symbol : ")", Line: 384, Char: 309815376>
Token<Symbol : ";", Line: 384, Char: 309815376>
Token<Keyword : "assume", Line: 385, Char: 0>
Token<Identifier : "is_formula", Line: 385, Char: 0>
Token<Symbol : "(", Line: 385, Char: 309815376>
Token<Symbol : "\", Line: 385, Char: 309815376>
Token<Symbol : "$", Line: 385, Char: 309815376>
Token<Identifier : "psi", Line: 385, Char: 0>
Token<Symbol : "\", Line: 385, Char: 309815376>
Token<Symbol : ")", Line: 385, Char: 309815376>
Token<Symbol : ";", Line: 385, Char: 309815376>
Token<Keyword : "assume", Line: 387, Char: 0>
Token<Identifier : "bound_in", Line: 387, Char: 0>
Token<Symbol : "(", Line: 387, Char: 309815376>
Token<Symbol : "\", Line: 387, Char: 309815376>
Token<Symbol : "$", Line: 387, Char: 309815376>
Token<Identifier : "x", Line: 387, Char: 0>
Token<Symbol : "\", Line: 387, Char: 309815376>
Token<Symbol : ",", Line: 387, Char: 309815376>
Token<Symbol : "\", Line: 387, Char: 309815376>
Token<Symbol : "$", Line: 387, Char: 309815376>
Token<Identifier : "phi", Line: 387, Char: 0>
Token<Symbol : "\", Line: 387, Char: 309815376>
Token<Symbol : ")", Line: 387, Char: 309815376>
Token<Symbol : ";", Line: 387, Char: 309815376>
Token<Keyword : "infer", Line: 389, Char: 0>
Token<Identifier : "bound_in", Line: 389, Char: 0>
Token<Symbol : "(", Line: 389, Char: 309815376>
Token<Symbol : "\", Line: 389, Char: 309815376>
Token<Symbol : "$", Line: 389, Char: 309815376>
Token<Identifier : "x", Line: 389, Char: 0>
Token<Symbol : "\", Line: 389, Char: 309815376>
Token<Symbol : ",", Line: 389, Char: 309815376>
Token<Symbol : "\", Line: 389, Char: 309815376>
Token<Symbol : "(", Line: 389, Char: 309815376>
Token<Symbol : "$", Line: 389, Char: 309815376>
Token<Identifier : "phi", Line: 389, Char: 0>
Token<Identifier : "implies", Line: 389, Char: 0>
Token<Symbol : "$", Line: 389, Char: 309815376>
Token<Identifier : "psi", Line: 389, Char: 0>
Token<Symbol : ")", Line: 389, Char: 309815376>
Token<Symbol : "\", Line: 389, Char: 309815376>
Token<Symbol : ")", Line: 389, Char: 309815376>
Token<Symbol : ";", Line: 389, Char: 309815376>
Token<Symbol : "}", Line: 390, Char: 309815376>
Token<Keyword : "axiom", Line: 392, Char: 0>
Token<Identifier : "bound_implication_2", Line: 393, Char: 0>
Token<Symbol : "(", Line: 393, Char: 309815376>
Token<Identifier : "x", Line: 393, Char: 0>
Token<Symbol : ",", Line: 393, Char: 309815376>
Token<Identifier : "phi", Line: 393, Char: 0>
Token<Symbol : ",", Line: 393, Char: 309815376>
Token<Identifier : "psi", Line: 393, Char: 0>
Token<Symbol : ")", Line: 393, Char: 309815376>
Token<Symbol : "{", Line: 394, Char: 309815376>
Token<Keyword : "assume", Line: 395, Char: 0>
Token<Identifier : "is_variable", Line: 395, Char: 0>
Token<Symbol : "(", Line: 395, Char: 309815376>
Token<Symbol : "\", Line: 395, Char: 309815376>
Token<Symbol : "$", Line: 395, Char: 309815376>
Token<Identifier : "x", Line: 395, Char: 0>
Token<Symbol : "\", Line: 395, Char: 309815376>
Token<Symbol : ")", Line: 395, Char: 309815376>
Token<Symbol : ";", Line: 395, Char: 309815376>
Token<Keyword : "assume", Line: 396, Char: 0>
Token<Identifier : "is_formula", Line: 396, Char: 0>
Token<Symbol : "(", Line: 396, Char: 309815376>
Token<Symbol : "\", Line: 396, Char: 309815376>
Token<Symbol : "$", Line: 396, Char: 309815376>
Token<Identifier : "phi", Line: 396, Char: 0>
Token<Symbol : "\", Line: 396, Char: 309815376>
Token<Symbol : ")", Line: 396, Char: 309815376>
Token<Symbol : ";", Line: 396, Char: 309815376>
Token<Keyword : "assume", Line: 397, Char: 0>
Token<Identifier : "is_formula", Line: 397, Char: 0>
Token<Symbol : "(", Line: 397, Char: 309815376>
Token<Symbol : "\", Line: 397, Char: 309815376>
Token<Symbol : "$", Line: 397, Char: 309815376>
Token<Identifier : "psi", Line: 397, Char: 0>
Token<Symbol : "\", Line: 397, Char: 309815376>
Token<Symbol : ")", Line: 397, Char: 309815376>
Token<Symbol : ";", Line: 397, Char: 309815376>
Token<Keyword : "assume", Line: 399, Char: 0>
Token<Identifier : "bound_in", Line: 399, Char: 0>
Token<Symbol : "(", Line: 399, Char: 309815376>
Token<Symbol : "\", Line: 399, Char: 309815376>
Token<Symbol : "$", Line: 399, Char: 309815376>
Token<Identifier : "x", Line: 399, Char: 0>
Token<Symbol : "\", Line: 399, Char: 309815376>
Token<Symbol : ",", Line: 399, Char: 309815376>
Token<Symbol : "\", Line: 399, Char: 309815376>
Token<Symbol : "$", Line: 399, Char: 309815376>
Token<Identifier : "psi", Line: 399, Char: 0>
Token<Symbol : "\", Line: 399, Char: 309815376>
Token<Symbol : ")", Line: 399, Char: 309815376>
Token<Symbol : ";", Line: 399, Char: 309815376>
Token<Keyword : "infer", Line: 401, Char: 0>
Token<Identifier : "bound_in", Line: 401, Char: 0>
Token<Symbol : "(", Line: 401, Char: 309815376>
Token<Symbol : "\", Line: 401, Char: 309815376>
Token<Symbol : "$", Line: 401, Char: 309815376>
Token<Identifier : "x", Line: 401, Char: 0>
Token<Symbol : "\", Line: 401, Char: 309815376>
Token<Symbol : ",", Line: 401, Char: 309815376>
Token<Symbol : "\", Line: 401, Char: 309815376>
Token<Symbol : "(", Line: 401, Char: 309815376>
Token<Symbol : "$", Line: 401, Char: 309815376>
Token<Identifier : "phi", Line: 401, Char: 0>
Token<Identifier : "implies", Line: 401, Char: 0>
Token<Symbol : "$", Line: 401, Char: 309815376>
Token<Identifier : "psi", Line: 401, Char: 0>
Token<Symbol : ")", Line: 401, Char: 309815376>
Token<Symbol : "\", Line: 401, Char: 309815376>
Token<Symbol : ")", Line: 401, Char: 309815376>
Token<Symbol : ";", Line: 401, Char: 309815376>
Token<Symbol : "}", Line: 402, Char: 309815376>
Token<Keyword : "axiom", Line: 404, Char: 0>
Token<Identifier : "free_implication_1", Line: 405, Char: 0>
Token<Symbol : "(", Line: 405, Char: 309815376>
Token<Identifier : "x", Line: 405, Char: 0>
Token<Symbol : ",", Line: 405, Char: 309815376>
Token<Identifier : "phi", Line: 405, Char: 0>
Token<Symbol : ",", Line: 405, Char: 309815376>
Token<Identifier : "psi", Line: 405, Char: 0>
Token<Symbol : ")", Line: 405, Char: 309815376>
Token<Symbol : "{", Line: 406, Char: 309815376>
Token<Keyword : "assume", Line: 407, Char: 0>
Token<Identifier : "is_variable", Line: 407, Char: 0>
Token<Symbol : "(", Line: 407, Char: 309815376>
Token<Symbol : "\", Line: 407, Char: 309815376>
Token<Symbol : "$", Line: 407, Char: 309815376>
Token<Identifier : "x", Line: 407, Char: 0>
Token<Symbol : "\", Line: 407, Char: 309815376>
Token<Symbol : ")", Line: 407, Char: 309815376>
Token<Symbol : ";", Line: 407, Char: 309815376>
Token<Keyword : "assume", Line: 408, Char: 0>
Token<Identifier : "is_formula", Line: 408, Char: 0>
Token<Symbol : "(", Line: 408, Char: 309815376>
Token<Symbol : "\", Line: 408, Char: 309815376>
Token<Symbol : "$", Line: 408, Char: 309815376>
Token<Identifier : "phi", Line: 408, Char: 0>
Token<Symbol : "\", Line: 408, Char: 309815376>
Token<Symbol : ")", Line: 408, Char: 309815376>
Token<Symbol : ";", Line: 408, Char: 309815376>
Token<Keyword : "assume", Line: 409, Char: 0>
Token<Identifier : "is_formula", Line: 409, Char: 0>
Token<Symbol : "(", Line: 409, Char: 309815376>
Token<Symbol : "\", Line: 409, Char: 309815376>
Token<Symbol : "$", Line: 409, Char: 309815376>
Token<Identifier : "psi", Line: 409, Char: 0>
Token<Symbol : "\", Line: 409, Char: 309815376>
Token<Symbol : ")", Line: 409, Char: 309815376>
Token<Symbol : ";", Line: 409, Char: 309815376>
Token<Keyword : "assume", Line: 411, Char: 0>
Token<Identifier : "free_in", Line: 411, Char: 0>
Token<Symbol : "(", Line: 411, Char: 309815376>
Token<Symbol : "\", Line: 411, Char: 309815376>
Token<Symbol : "$", Line: 411, Char: 309815376>
Token<Identifier : "x", Line: 411, Char: 0>
Token<Symbol : "\", Line: 411, Char: 309815376>
Token<Symbol : ",", Line: 411, Char: 309815376>
Token<Symbol : "\", Line: 411, Char: 309815376>
Token<Symbol : "$", Line: 411, Char: 309815376>
Token<Identifier : "phi", Line: 411, Char: 0>
Token<Symbol : "\", Line: 411, Char: 309815376>
Token<Symbol : ")", Line: 411, Char: 309815376>
Token<Symbol : ";", Line: 411, Char: 309815376>
Token<Keyword : "infer", Line: 413, Char: 0>
Token<Identifier : "free_in", Line: 413, Char: 0>
Token<Symbol : "(", Line: 413, Char: 309815376>
Token<Symbol : "\", Line: 413, Char: 309815376>
Token<Symbol : "$", Line: 413, Char: 309815376>
Token<Identifier : "x", Line: 413, Char: 0>
Token<Symbol : "\", Line: 413, Char: 309815376>
Token<Symbol : ",", Line: 413, Char: 309815376>
Token<Symbol : "\", Line: 413, Char: 309815376>
Token<Symbol : "(", Line: 413, Char: 309815376>
Token<Symbol : "$", Line: 413, Char: 309815376>
Token<Identifier : "phi", Line: 413, Char: 0>
Token<Identifier : "implies", Line: 413, Char: 0>
Token<Symbol : "$", Line: 413, Char: 309815376>
Token<Identifier : "psi", Line: 413, Char: 0>
Token<Symbol : ")", Line: 413, Char: 309815376>
Token<Symbol : "\", Line: 413, Char: 309815376>
Token<Symbol : ")", Line: 413, Char: 309815376>
Token<Symbol : ";", Line: 413, Char: 309815376>
Token<Symbol : "}", Line: 414, Char: 309815376>
Token<Keyword : "axiom", Line: 416, Char: 0>
Token<Identifier : "free_implication_2", Line: 417, Char: 0>
Token<Symbol : "(", Line: 417, Char: 309815376>
Token<Identifier : "x", Line: 417, Char: 0>
Token<Symbol : ",", Line: 417, Char: 309815376>
Token<Identifier : "phi", Line: 417, Char: 0>
Token<Symbol : ",", Line: 417, Char: 309815376>
Token<Identifier : "psi", Line: 417, Char: 0>
Token<Symbol : ")", Line: 417, Char: 309815376>
Token<Symbol : "{", Line: 418, Char: 309815376>
Token<Keyword : "assume", Line: 419, Char: 0>
Token<Identifier : "is_variable", Line: 419, Char: 0>
Token<Symbol : "(", Line: 419, Char: 309815376>
Token<Symbol : "\", Line: 419, Char: 309815376>
Token<Symbol : "$", Line: 419, Char: 309815376>
Token<Identifier : "x", Line: 419, Char: 0>
Token<Symbol : "\", Line: 419, Char: 309815376>
Token<Symbol : ")", Line: 419, Char: 309815376>
Token<Symbol : ";", Line: 419, Char: 309815376>
Token<Keyword : "assume", Line: 420, Char: 0>
Token<Identifier : "is_formula", Line: 420, Char: 0>
Token<Symbol : "(", Line: 420, Char: 309815376>
Token<Symbol : "\", Line: 420, Char: 309815376>
Token<Symbol : "$", Line: 420, Char: 309815376>
Token<Identifier : "phi", Line: 420, Char: 0>
Token<Symbol : "\", Line: 420, Char: 309815376>
Token<Symbol : ")", Line: 420, Char: 309815376>
Token<Symbol : ";", Line: 420, Char: 309815376>
Token<Keyword : "assume", Line: 421, Char: 0>
Token<Identifier : "is_formula", Line: 421, Char: 0>
Token<Symbol : "(", Line: 421, Char: 309815376>
Token<Symbol : "\", Line: 421, Char: 309815376>
Token<Symbol : "$", Line: 421, Char: 309815376>
Token<Identifier : "psi", Line: 421, Char: 0>
Token<Symbol : "\", Line: 421, Char: 309815376>
Token<Symbol : ")", Line: 421, Char: 309815376>
Token<Symbol : ";", Line: 421, Char: 309815376>
Token<Keyword : "assume", Line: 423, Char: 0>
Token<Identifier : "free_in", Line: 423, Char: 0>
Token<Symbol : "(", Line: 423, Char: 309815376>
Token<Symbol : "\", Line: 423, Char: 309815376>
Token<Symbol : "$", Line: 423, Char: 309815376>
Token<Identifier : "x", Line: 423, Char: 0>
Token<Symbol : "\", Line: 423, Char: 309815376>
Token<Symbol : ",", Line: 423, Char: 309815376>
Token<Symbol : "\", Line: 423, Char: 309815376>
Token<Symbol : "$", Line: 423, Char: 309815376>
Token<Identifier : "psi", Line: 423, Char: 0>
Token<Symbol : "\", Line: 423, Char: 309815376>
Token<Symbol : ")", Line: 423, Char: 309815376>
Token<Symbol : ";", Line: 423, Char: 309815376>
Token<Keyword : "infer", Line: 425, Char: 0>
Token<Identifier : "free_in", Line: 425, Char: 0>
Token<Symbol : "(", Line: 425, Char: 309815376>
Token<Symbol : "\", Line: 425, Char: 309815376>
Token<Symbol : "$", Line: 425, Char: 309815376>
Token<Identifier : "x", Line: 425, Char: 0>
Token<Symbol : "\", Line: 425, Char: 309815376>
Token<Symbol : ",", Line: 425, Char: 309815376>
Token<Symbol : "\", Line: 425, Char: 309815376>
Token<Symbol : "(", Line: 425, Char: 309815376>
Token<Symbol : "$", Line: 425, Char: 309815376>
Token<Identifier : "phi", Line: 425, Char: 0>
Token<Identifier : "implies", Line: 425, Char: 0>
Token<Symbol : "$", Line: 425, Char: 309815376>
Token<Identifier : "psi", Line: 425, Char: 0>
Token<Symbol : ")", Line: 425, Char: 309815376>
Token<Symbol : "\", Line: 425, Char: 309815376>
Token<Symbol : ")", Line: 425, Char: 309815376>
Token<Symbol : ";", Line: 425, Char: 309815376>
Token<Symbol : "}", Line: 426, Char: 309815376>
Token<Keyword : "axiom", Line: 428, Char: 0>
Token<Identifier : "free_universal", Line: 429, Char: 0>
Token<Symbol : "(", Line: 429, Char: 309815376>
Token<Identifier : "x", Line: 429, Char: 0>
Token<Symbol : ",", Line: 429, Char: 309815376>
Token<Identifier : "y", Line: 429, Char: 0>
Token<Symbol : ",", Line: 429, Char: 309815376>
Token<Identifier : "phi", Line: 429, Char: 0>
Token<Symbol : ")", Line: 429, Char: 309815376>
Token<Symbol : "{", Line: 430, Char: 309815376>
Token<Keyword : "assume", Line: 431, Char: 0>
Token<Identifier : "is_variable", Line: 431, Char: 0>
Token<Symbol : "(", Line: 431, Char: 309815376>
Token<Symbol : "\", Line: 431, Char: 309815376>
Token<Symbol : "$", Line: 431, Char: 309815376>
Token<Identifier : "x", Line: 431, Char: 0>
Token<Symbol : "\", Line: 431, Char: 309815376>
Token<Symbol : ")", Line: 431, Char: 309815376>
Token<Symbol : ";", Line: 431, Char: 309815376>
Token<Keyword : "assume", Line: 432, Char: 0>
Token<Identifier : "is_variable", Line: 432, Char: 0>
Token<Symbol : "(", Line: 432, Char: 309815376>
Token<Symbol : "\", Line: 432, Char: 309815376>
Token<Symbol : "$", Line: 432, Char: 309815376>
Token<Identifier : "y", Line: 432, Char: 0>
Token<Symbol : "\", Line: 432, Char: 309815376>
Token<Symbol : ")", Line: 432, Char: 309815376>
Token<Symbol : ";", Line: 432, Char: 309815376>
Token<Keyword : "assume", Line: 433, Char: 0>
Token<Identifier : "is_formula", Line: 433, Char: 0>
Token<Symbol : "(", Line: 433, Char: 309815376>
Token<Symbol : "\", Line: 433, Char: 309815376>
Token<Symbol : "$", Line: 433, Char: 309815376>
Token<Identifier : "phi", Line: 433, Char: 0>
Token<Symbol : "\", Line: 433, Char: 309815376>
Token<Symbol : ")", Line: 433, Char: 309815376>
Token<Symbol : ";", Line: 433, Char: 309815376>
Token<Keyword : "assume", Line: 435, Char: 0>
Token<Identifier : "free_in", Line: 435, Char: 0>
Token<Symbol : "(", Line: 435, Char: 309815376>
Token<Symbol : "\", Line: 435, Char: 309815376>
Token<Symbol : "$", Line: 435, Char: 309815376>
Token<Identifier : "x", Line: 435, Char: 0>
Token<Symbol : "\", Line: 435, Char: 309815376>
Token<Symbol : ",", Line: 435, Char: 309815376>
Token<Symbol : "\", Line: 435, Char: 309815376>
Token<Symbol : "$", Line: 435, Char: 309815376>
Token<Identifier : "phi", Line: 435, Char: 0>
Token<Symbol : "\", Line: 435, Char: 309815376>
Token<Symbol : ")", Line: 435, Char: 309815376>
Token<Symbol : ";", Line: 435, Char: 309815376>
Token<Keyword : "assume", Line: 436, Char: 0>
Token<Identifier : "distinct", Line: 436, Char: 0>
Token<Symbol : "(", Line: 436, Char: 309815376>
Token<Symbol : "\", Line: 436, Char: 309815376>
Token<Symbol : "$", Line: 436, Char: 309815376>
Token<Identifier : "x", Line: 436, Char: 0>
Token<Symbol : "\", Line: 436, Char: 309815376>
Token<Symbol : ",", Line: 436, Char: 309815376>
Token<Symbol : "\", Line: 436, Char: 309815376>
Token<Symbol : "$", Line: 436, Char: 309815376>
Token<Identifier : "y", Line: 436, Char: 0>
Token<Symbol : "\", Line: 436, Char: 309815376>
Token<Symbol : ")", Line: 436, Char: 309815376>
Token<Symbol : ";", Line: 436, Char: 309815376>
Token<Keyword : "infer", Line: 438, Char: 0>
Token<Identifier : "free_in", Line: 438, Char: 0>
Token<Symbol : "(", Line: 438, Char: 309815376>
Token<Symbol : "\", Line: 438, Char: 309815376>
Token<Symbol : "$", Line: 438, Char: 309815376>
Token<Identifier : "x", Line: 438, Char: 0>
Token<Symbol : "\", Line: 438, Char: 309815376>
Token<Symbol : ",", Line: 438, Char: 309815376>
Token<Symbol : "\", Line: 438, Char: 309815376>
Token<Identifier : "any", Line: 438, Char: 0>
Token<Symbol : "$", Line: 438, Char: 309815376>
Token<Identifier : "y", Line: 438, Char: 0>
Token<Symbol : "$", Line: 438, Char: 309815376>
Token<Identifier : "phi", Line: 438, Char: 0>
Token<Symbol : "\", Line: 438, Char: 309815376>
Token<Symbol : ")", Line: 438, Char: 309815376>
Token<Symbol : ";", Line: 438, Char: 309815376>
Token<Symbol : "}", Line: 439, Char: 309815376>
Token<Keyword : "axiom", Line: 441, Char: 0>
Token<Identifier : "bound_universal_1", Line: 442, Char: 0>
Token<Symbol : "(", Line: 442, Char: 309815376>
Token<Identifier : "x", Line: 442, Char: 0>
Token<Symbol : ",", Line: 442, Char: 309815376>
Token<Identifier : "phi", Line: 442, Char: 0>
Token<Symbol : ")", Line: 442, Char: 309815376>
Token<Symbol : "{", Line: 443, Char: 309815376>
Token<Keyword : "assume", Line: 444, Char: 0>
Token<Identifier : "is_variable", Line: 444, Char: 0>
Token<Symbol : "(", Line: 444, Char: 309815376>
Token<Symbol : "\", Line: 444, Char: 309815376>
